Province,Month,Volume,Output_Barley,Unemp_rate_urban,Output_Scane,Output_Wheat,GRP,HCE,FAI,REI,PCDI,PCCE_rural,PCCE_urban,Population_res_ye,Pop_all,Pop_rural,Pop_urban,Pop0to14,Pop15to64,Pop65Plus,CPI,CPI_f,PPI_farm,RPI,CPI_mon,F_visitors,Ov_visit_arriv,pcdi_n,pcdi_u,pcdi_r,pce_n,pce_u,pce_r,ppi_farm_c,ppi_rice,grp_a,grp_index,RegSurf_sqkm,pop_density,pop_density_gi,rgi_GDP,rgi_gpc,ny,christ,ld,cny,gweek,qmj,nd,bolym,cgp,qbf,sbf,srm,smf,festivedays,prcp_f,avg_temp_f,max_temp_f,min_temp_f,max_avg_temp_f,min_avg_temp_f,snwd_f,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,GDP_per_capita_nat,Population_15_45_nat,CPI_RealAvgBeerPrice_nat,Avg_temp_max_nat,year,GDP_per_capita_naty,Population_15_45_naty,CPI_RealAvgBeerPrice_naty,pmi_naty,temp_naty
Chongqing,01-09-2016,2.840010151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.005609445,NA,NA,101.3,NA,NA,16878.5,22839.94,8679.52,11712.08,15533.89,6455.81,107.8,104,12505.05,110.7,82268.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6.04,74.56666667,0,68,0,1.941505352,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,2016,0.058886488,-0.01703414,0.0208,-0.858031747,-0.077119971
Chongqing,01-10-2016,2.746252464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.007320953,NA,NA,101.7,NA,NA,22034,29610,11549,16385,21031,9954,106.5,103.9,17558.76,110.7,82268.6,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,9,4.27,67.80645161,0,64,0,1.908240093,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,2016,0.058886488,-0.01703414,0.0208,-0.858031747,-0.077119971
Chongqing,01-11-2016,2.659960672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.008600172,NA,NA,102,NA,NA,22034,29610,11549,16385,21031,9954,106.5,103.9,17558.76,110.7,82268.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,56.5862069,0,61,0,1.891840254,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,2016,0.058886488,-0.01703414,0.0208,-0.858031747,-0.077119971
Chongqing,01-12-2016,2.602628397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.007320953,NA,NA,101.7,NA,NA,22034,29610,11549,16385,21031,9954,106.5,103.9,17558.76,110.7,82268.6,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.61,50.93548387,0,47,0,1.822523296,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2016,0.058886488,-0.01703414,0.0208,-0.858031747,-0.077119971
Fujian,01-01-2005,2.906824875,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,106.2,,1253.85,110.5,124016,284.57,2.01494035,79.6,80.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.187209537,52.79306712,79.37774234,35.16358599,60.9558842,1.812406123,0,1,0,0,0,0,0,0,0,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-02-2005,2.743586058,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,106.2,,1253.85,110.5,124016,284.57,2.01494035,79.6,80.8,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4.171634946,53.51371184,79.65131163,41.09937267,60.8175502,1.822225588,0,0,1,0,0,0,0,0,0,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-03-2005,2.866323354,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,106.2,,1253.85,110.5,124016,284.57,2.01494035,79.6,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.223284762,55.84121165,83.72483058,38.75228442,65.80388309,1.825321406,0,0,0,1,0,0,0,0,0,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-04-2005,3.06356831,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,103.1,,2926.81,111.2,124016,284.57,2.01494035,79.6,80.8,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2.503565184,68.23779806,87.52608525,53.37454209,77.48188831,1.89882894,0,0,0,0,1,0,0,0,0,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-05-2005,3.151511203,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,103.1,,2926.81,111.2,124016,284.57,2.01494035,79.6,80.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.81463112,74.20831979,93.31192889,63.48162026,81.24966076,1.937626736,0,0,0,0,0,1,0,0,0,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-06-2005,3.204518986,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,103.1,,2926.81,111.2,124016,284.57,2.01494035,79.6,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16801765,78.94312602,91.21415635,68.44646091,85.44384883,1.962828749,0,0,0,0,0,0,1,0,0,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-07-2005,3.243193614,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,104,94.9,4649.18,110.9,124016,284.57,2.01494035,79.6,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.288234193,83.65594205,97.59029856,74.41130156,91.5915916,1.978031239,0,0,0,0,0,0,0,1,0,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-08-2005,3.245185359,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,104,94.9,4649.18,110.9,124016,284.57,2.01494035,79.6,80.8,0,0,0,0,0,0,0,0,0,1,0,0,0,16,10.69395222,82.38120722,101.7583898,73.48322039,90.57256735,1.975716825,0,0,0,0,0,0,0,0,1,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-09-2005,3.213488815,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,104,94.9,4649.18,110.9,124016,284.57,2.01494035,79.6,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.343741841,81.18114727,94.86546798,69.79514928,88.98944372,1.967482245,0,0,0,0,0,0,0,0,0,1,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-10-2005,3.149451208,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,102.6,92,6560.07,111.3,124016,284.57,2.01494035,79.6,80.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.046345716,74.15260952,90.24771558,59.4387554,80.91075208,1.93686407,0,0,0,0,0,0,0,0,0,0,1,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-11-2005,3.052585789,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,102.6,92,6560.07,111.3,124016,284.57,2.01494035,79.6,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264703737,68.51993635,88.31352902,55.95873527,76.12390281,1.907541219,0,0,0,0,0,0,0,0,0,0,0,1,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-12-2005,3.028496241,0.45,0.602059991,93.33,1.95,6554.69,6793,2316.72,540.39,,3292.6,8794.4,3557,35291000,1800,1757,0.184832087,-0.138080583,0.087523134,102.2,2.009450896,103.9,100.6,,-0.142667504,1.97,,,,,,,102.6,92,6560.07,111.3,124016,284.57,2.01494035,79.6,80.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.497167028,55.79348548,74.37614221,39.12842664,63.5838902,1.830924416,0,0,0,0,0,0,0,0,0,0,0,0,14258.8746,677222.891,6.467588543,46.29361084,2005,0.149901372,0.011791365,-0.00603354,-1.612734658,0.00000114
Fujian,01-01-2006,2.923998351,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,101.5,95.8,1349.32,112.7,124016,286.82,2.018284308,88.4,89.1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1.286101307,56.21192746,77.27676954,38.64680637,64.03957655,1.838335878,0,1,0,0,0,0,0,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-02-2006,3.013762512,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,101.5,95.8,1349.32,112.7,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.209364554,56.27810046,79.69417649,45.16969137,64.40750741,1.83535365,0,0,1,0,0,0,0,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-03-2006,3.047431758,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,101.5,95.8,1349.32,112.7,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.717759048,58.70216337,83.41450181,41.75228442,67.30471913,1.845435645,0,0,0,1,0,0,0,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-04-2006,3.139169009,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,101.7,,3150.24,112.8,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,7.323992561,67.79646863,88.07191883,54.37614221,75.53480566,1.901852414,0,0,0,0,1,0,0,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-05-2006,3.18855153,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,101.7,,3150.24,112.8,124016,286.82,2.018284308,88.4,89.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.94575428,72.33017757,90.45416642,60.24001007,78.95530403,1.929219809,0,0,0,0,0,1,0,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-06-2006,3.175330369,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,101.7,,3150.24,112.8,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.659506494,78.72361925,92.93738681,66.72323046,85.09020028,1.961804628,0,0,0,0,0,0,1,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-07-2006,3.279231939,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,104.4,106.1,4928.41,112.5,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.87032287,83.31565063,97.83190876,74.24161019,90.73591143,1.978288896,0,0,0,0,0,0,0,1,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-08-2006,3.306785936,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,104.4,106.1,4928.41,112.5,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,5.058797804,82.9744261,97.34868837,72.51837974,90.88919189,1.976068449,0,0,0,0,0,0,0,0,1,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-09-2006,3.242845982,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,104.4,106.1,4928.41,112.5,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433872567,78.64221937,95.03675948,67.02905397,86.41953628,1.957648831,0,0,0,0,0,0,0,0,0,1,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-10-2006,3.207294478,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,105.5,105.8,7501.63,113.4,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.092117497,76.50350239,89.27676954,66.27066416,84.81586185,1.945779659,0,0,0,0,0,0,0,0,0,0,1,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-11-2006,3.118195139,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,105.5,105.8,7501.63,113.4,124016,286.82,2.018284308,88.4,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.648282405,68.78533844,85.20645084,59.47551488,76.72357304,1.908740508,0,0,0,0,0,0,0,0,0,0,0,1,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-12-2006,3.020296476,0.27,0.591064607,58.1,1.6,7583.85,7971,2981.82,787.36,,3591.4,9807.7,3585,35570000,1778,1807,0.179455182,-0.138458044,0.093532187,100.8,2.003460532,102.7,100.5,,-0.102372909,2.3,,,,,,,105.5,105.8,7501.63,113.4,124016,286.82,2.018284308,88.4,89.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.604957719,59.49636196,82.03065409,45.85325722,66.45840989,1.854505133,0,0,0,0,0,0,0,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Fujian,01-01-2007,3.056340314,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,106.3,,1567.11,113.7,124016,289.08,2.021602716,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.714207344,55.72550569,71.89452195,41.64680637,63.43713223,1.833642184,0,1,0,0,0,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-02-2007,3.026674289,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,106.3,,1567.11,113.7,124016,289.08,2.021602716,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1.604261227,58.8885126,80.51837974,42.92197579,68.29142127,1.848387253,0,0,1,0,0,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-03-2007,3.070947724,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,106.3,,1567.11,113.7,124016,289.08,2.021602716,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944423296,61.04097423,84.00770551,44.31032877,68.91195691,1.864436382,0,0,0,1,0,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-04-2007,3.111992419,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,110.6,,3752.03,114.3,124016,289.08,2.021602716,100,100,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6.783941987,65.12806854,85.86546798,49.37774234,72.76711295,1.884435246,0,0,0,0,1,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-05-2007,3.18012463,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,110.6,,3752.03,114.3,124016,289.08,2.021602716,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.125203176,75.38068563,91.79514928,62.09937267,84.15489002,1.937067871,0,0,0,0,0,1,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-06-2007,3.323125435,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,110.6,,3752.03,114.3,124016,289.08,2.021602716,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.31112455,79.86212893,94.14223753,71.41130156,86.26637751,1.967630212,0,0,0,0,0,0,1,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-07-2007,3.315217989,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,114.7,109.7,5941.03,115,124016,289.08,2.021602716,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383707086,86.07758427,103.1712915,77.89452195,95.31116286,1.987569513,0,0,0,0,0,0,0,1,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-08-2007,3.309379564,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,114.7,109.7,5941.03,115,124016,289.08,2.021602716,100,100,0,0,0,0,0,0,0,0,0,1,0,0,0,16,10.90943167,82.54057016,99.83030863,74.24161019,90.04171722,1.976304423,0,0,0,0,0,0,0,0,1,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-09-2007,3.261495438,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,114.7,109.7,5941.03,115,124016,289.08,2.021602716,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.722359218,80.32452319,92.75998993,70.37614221,87.74103756,1.966265696,0,0,0,0,0,0,0,0,0,1,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-10-2007,3.214831539,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,119,112.5,9160.14,115.1,124016,289.08,2.021602716,100,100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.800436691,74.9549034,91.51677961,62.75228442,82.30936717,1.941025998,0,0,0,0,0,0,0,0,0,0,1,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-11-2007,3.112824855,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,119,112.5,9160.14,115.1,124016,289.08,2.021602716,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694168628,65.94362157,80,49.09326729,73.22263815,1.892065944,0,0,0,0,0,0,0,0,0,0,0,1,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-12-2007,3.040470093,0.26,0.591064607,56.36,1.49,9248.53,8943,4287.75,1132.49,,4053.5,11055.1,3612,35850000,1755,1857,0.176070098,-0.14077262,0.100781584,105.2,2.02201574,112.6,104.3,,0.004321374,2.69,,,,,,,119,112.5,9160.14,115.1,124016,289.08,2.021602716,100,100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.021278341,61.32389962,77.55353909,48.06421332,68.84568999,1.868085641,0,0,0,0,0,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Fujian,01-01-2008,3.187523061,0.26,0.591064607,70.9,1.47,10823.01,10645,5207.68,1129.09,,4661.9,12501.1,3639,36120000,1710,1929,0.177441202,-0.141100903,0.099956902,104.6,2.019531685,110.7,105.7,,-0.004364805,2.93,,,,,,,124.8,,1865.23,113.4,124016,291.25,2.02489596,108.5,107.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.444987993,54.82186695,81.86226773,41.37003683,61.85657127,1.830594673,0,1,0,0,0,0,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Fujian,01-02-2008,2.874543673,0.26,0.591064607,70.9,1.47,10823.01,10645,5207.68,1129.09,,4661.9,12501.1,3639,36120000,1710,1929,0.177441202,-0.141100903,0.099956902,104.6,2.019531685,110.7,105.7,,-0.004364805,2.93,,,,,,,124.8,,1865.23,113.4,124016,291.25,2.02489596,108.5,107.7,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1.877465123,50.89119837,70.38224759,38.85776247,58.36204361,1.799895691,0,0,1,0,0,0,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Fujian,01-03-2008,3.103457868,0.26,0.591064607,70.9,1.47,10823.01,10645,5207.68,1129.09,,4661.9,12501.1,3639,36120000,1710,1929,0.177441202,-0.141100903,0.099956902,104.6,2.019531685,110.7,105.7,,-0.004364805,2.93,,,,,,,124.8,,1865.23,113.4,124016,291.25,2.02489596,108.5,107.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460719547,61.0343471,83.00160013,47.47551488,70.54116502,1.858604356,0,0,0,1,0,0,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
